Equip,Level Requirement,Grade,Stat,Value,Weight,Cube
하의,120,레전드리,캐릭터 기준 10레벨 당 INT,2,2,Additional
하의,120,레전드리,캐릭터 기준 10레벨 당 LUK,2,2,Additional
하의,120,레전드리,모든 속성 내성 %,5,1,Additional
하의,120,레전드리,HP 회복 아이템 및 회복 스킬 효율 %,30,3,Additional
하의,120,레전드리,메소 획득량 %,5,3,Additional
하의,120,레전드리,아이템 드롭률 %,5,3,Additional
신발,120,Normal,STR,6,2,Additional
신발,120,Normal,DEX,6,2,Additional
신발,120,Normal,INT,6,2,Additional
신발,120,Normal,LUK,6,2,Additional
신발,120,Normal,최대 HP,60,3,Additional
신발,120,Normal,최대 MP,60,3,Additional
신발,120,Normal,이동속도,4,3,Additional
신발,120,Normal,점프력,4,3,Additional
신발,120,Normal,공격력,3,2,Additional
신발,120,Normal,마력,3,2,Additional
신발,120,Normal,방어력,60,3,Additional
신발,120,레어,STR,10,3,Additional
신발,120,레어,DEX,10,3,Additional
신발,120,레어,INT,10,3,Additional
신발,120,레어,LUK,10,3,Additional
신발,120,레어,최대 HP,100,3,Additional
신발,120,레어,최대 MP,100,3,Additional
신발,120,레어,이동속도,6,3,Additional
신발,120,레어,점프력,6,3,Additional
신발,120,레어,공격력,10,2,Additional
신발,120,레어,마력,10,2,Additional
신발,120,레어,방어력,100,3,Additional
신발,120,레어,STR %,2,2,Additional
신발,120,레어,DEX %,2,2,Additional
신발,120,레어,INT %,2,2,Additional
신발,120,레어,LUK %,2,2,Additional
신발,120,레어,최대 HP %,2,2,Additional
신발,120,레어,최대 MP %,2,2,Additional
신발,120,레어,방어력 %,2,2,Additional
신발,120,레어,올스탯,3,2,Additional
신발,120,에픽,STR,14,3,Additional
신발,120,에픽,DEX,14,3,Additional
신발,120,에픽,INT,14,3,Additional
신발,120,에픽,LUK,14,3,Additional
신발,120,에픽,최대 HP,180,3,Additional
신발,120,에픽,최대 MP,180,3,Additional
신발,120,에픽,이동속도,8,3,Additional
신발,120,에픽,점프력,8,3,Additional
신발,120,에픽,공격력,11,2,Additional
신발,120,에픽,마력,11,2,Additional
신발,120,에픽,방어력,120,3,Additional
신발,120,에픽,STR %,4,2,Additional
신발,120,에픽,DEX %,4,2,Additional
신발,120,에픽,INT %,4,2,Additional
신발,120,에픽,LUK %,4,2,Additional
신발,120,에픽,최대 HP %,5,3,Additional
신발,120,에픽,최대 MP %,5,3,Additional
신발,120,에픽,방어력 %,4,3,Additional
신발,120,에픽,올스탯 %,2,2,Additional
신발,120,유니크,STR,16,3,Additional
신발,120,유니크,DEX,16,3,Additional
신발,120,유니크,INT,16,3,Additional
신발,120,유니크,LUK,16,3,Additional
신발,120,유니크,최대 HP,240,3,Additional
신발,120,유니크,최대 MP,240,3,Additional
신발,120,유니크,공격력,12,2,Additional
신발,120,유니크,마력,12,2,Additional
신발,120,유니크,방어력,150,3,Additional
신발,120,유니크,STR %,5,2,Additional
신발,120,유니크,DEX %,5,2,Additional
신발,120,유니크,INT %,5,2,Additional
신발,120,유니크,LUK %,5,2,Additional
신발,120,유니크,최대 HP %,7,3,Additional
신발,120,유니크,최대 MP %,7,3,Additional
신발,120,유니크,방어력 %,7,3,Additional
신발,120,유니크,올스탯 %,4,2,Additional
신발,120,유니크,캐릭터 기준 10레벨 당 STR,1,2,Additional
신발,120,유니크,캐릭터 기준 10레벨 당 DEX,1,2,Additional
신발,120,유니크,캐릭터 기준 10레벨 당 INT,1,2,Additional
신발,120,유니크,캐릭터 기준 10레벨 당 LUK,1,2,Additional
신발,120,유니크,모든 속성 내성 %,4,1,Additional
신발,120,유니크,HP 회복 아이템 및 회복 스킬 효율 %,20,3,Additional
신발,120,레전드리,STR,18,3,Additional
신발,120,레전드리,DEX,18,3,Additional
신발,120,레전드리,INT,18,3,Additional
신발,120,레전드리,LUK,18,3,Additional
신발,120,레전드리,최대 HP,300,3,Additional
신발,120,레전드리,최대 MP,300,3,Additional
신발,120,레전드리,공격력,14,2,Additional
신발,120,레전드리,마력,14,2,Additional
신발,120,레전드리,방어력,200,3,Additional
신발,120,레전드리,STR %,7,2,Additional
신발,120,레전드리,DEX %,7,2,Additional
신발,120,레전드리,INT %,7,2,Additional
신발,120,레전드리,LUK %,7,2,Additional
신발,120,레전드리,최대 HP %,10,3,Additional
신발,120,레전드리,최대 MP %,10,3,Additional
신발,120,레전드리,방어력 %,10,3,Additional
신발,120,레전드리,크리티컬 데미지 %,1,1,Additional
신발,120,레전드리,크리티컬 데미지 %,1,1,Additional
신발,120,레전드리,올스탯 %,5,2,Additional
신발,120,레전드리,캐릭터 기준 10레벨 당 STR,2,2,Additional
신발,120,레전드리,캐릭터 기준 10레벨 당 DEX,2,2,Additional
신발,120,레전드리,캐릭터 기준 10레벨 당 INT,2,2,Additional
신발,120,레전드리,캐릭터 기준 10레벨 당 LUK,2,2,Additional
신발,120,레전드리,모든 속성 내성 %,5,1,Additional
신발,120,레전드리,HP 회복 아이템 및 회복 스킬 효율 %,30,3,Additional
신발,120,레전드리,메소 획득량 %,5,3,Additional
신발,120,레전드리,아이템 드롭률 %,5,3,Additional
장갑,120,Normal,STR,6,2,Additional
장갑,120,Normal,DEX,6,2,Additional
장갑,120,Normal,INT,6,2,Additional
장갑,120,Normal,LUK,6,2,Additional
장갑,120,Normal,최대 HP,60,3,Additional
장갑,120,Normal,최대 MP,60,3,Additional
장갑,120,Normal,이동속도,4,3,Additional
장갑,120,Normal,점프력,4,3,Additional
장갑,120,Normal,공격력,3,2,Additional
장갑,120,Normal,마력,3,2,Additional
장갑,120,Normal,방어력,60,3,Additional
장갑,120,레어,STR,10,3,Additional
장갑,120,레어,DEX,10,3,Additional
장갑,120,레어,INT,10,3,Additional
장갑,120,레어,LUK,10,3,Additional
장갑,120,레어,최대 HP,100,3,Additional
장갑,120,레어,최대 MP,100,3,Additional
장갑,120,레어,이동속도,6,3,Additional
장갑,120,레어,점프력,6,3,Additional
장갑,120,레어,공격력,10,2,Additional
장갑,120,레어,마력,10,2,Additional
장갑,120,레어,방어력,100,3,Additional
장갑,120,레어,STR %,2,2,Additional
장갑,120,레어,DEX %,2,2,Additional
장갑,120,레어,INT %,2,2,Additional
장갑,120,레어,LUK %,2,2,Additional
장갑,120,레어,최대 HP %,2,2,Additional
장갑,120,레어,최대 MP %,2,2,Additional
장갑,120,레어,방어력 %,2,2,Additional
장갑,120,레어,올스탯,3,2,Additional
장갑,120,에픽,STR,14,3,Additional
장갑,120,에픽,DEX,14,3,Additional
장갑,120,에픽,INT,14,3,Additional
장갑,120,에픽,LUK,14,3,Additional
장갑,120,에픽,최대 HP,180,3,Additional
장갑,120,에픽,최대 MP,180,3,Additional
장갑,120,에픽,이동속도,8,3,Additional
장갑,120,에픽,점프력,8,3,Additional
장갑,120,에픽,공격력,11,2,Additional
장갑,120,에픽,마력,11,2,Additional
장갑,120,에픽,방어력,120,3,Additional
장갑,120,에픽,STR %,4,2,Additional
장갑,120,에픽,DEX %,4,2,Additional
장갑,120,에픽,INT %,4,2,Additional
장갑,120,에픽,LUK %,4,2,Additional
장갑,120,에픽,최대 HP %,5,3,Additional
장갑,120,에픽,최대 MP %,5,3,Additional
장갑,120,에픽,방어력 %,4,3,Additional
장갑,120,에픽,올스탯 %,2,2,Additional
장갑,120,유니크,STR,16,3,Additional
장갑,120,유니크,DEX,16,3,Additional
장갑,120,유니크,INT,16,3,Additional
장갑,120,유니크,LUK,16,3,Additional
장갑,120,유니크,최대 HP,240,3,Additional
장갑,120,유니크,최대 MP,240,3,Additional
장갑,120,유니크,공격력,12,2,Additional
장갑,120,유니크,마력,12,2,Additional
장갑,120,유니크,방어력,150,3,Additional
장갑,120,유니크,STR %,5,2,Additional
장갑,120,유니크,DEX %,5,2,Additional
장갑,120,유니크,INT %,5,2,Additional
장갑,120,유니크,LUK %,5,2,Additional
장갑,120,유니크,최대 HP %,7,3,Additional
장갑,120,유니크,최대 MP %,7,3,Additional
장갑,120,유니크,방어력 %,7,3,Additional
장갑,120,유니크,올스탯 %,4,2,Additional
장갑,120,유니크,캐릭터 기준 10레벨 당 STR,1,2,Additional
장갑,120,유니크,캐릭터 기준 10레벨 당 DEX,1,2,Additional
장갑,120,유니크,캐릭터 기준 10레벨 당 INT,1,2,Additional
장갑,120,유니크,캐릭터 기준 10레벨 당 LUK,1,2,Additional
장갑,120,유니크,모든 속성 내성 %,4,1,Additional
장갑,120,유니크,HP 회복 아이템 및 회복 스킬 효율 %,20,3,Additional
장갑,120,레전드리,STR,18,3,Additional
장갑,120,레전드리,DEX,18,3,Additional
장갑,120,레전드리,INT,18,3,Additional
장갑,120,레전드리,LUK,18,3,Additional
장갑,120,레전드리,최대 HP,300,3,Additional
장갑,120,레전드리,최대 MP,300,3,Additional
장갑,120,레전드리,공격력,14,2,Additional
장갑,120,레전드리,마력,14,2,Additional
장갑,120,레전드리,방어력,200,3,Additional
장갑,120,레전드리,STR %,7,2,Additional
장갑,120,레전드리,DEX %,7,2,Additional
장갑,120,레전드리,INT %,7,2,Additional
장갑,120,레전드리,LUK %,7,2,Additional
장갑,120,레전드리,최대 HP %,10,3,Additional
장갑,120,레전드리,최대 MP %,10,3,Additional
장갑,120,레전드리,방어력 %,10,3,Additional
장갑,120,레전드리,크리티컬 데미지 %,3,1,Additional
장갑,120,레전드리,크리티컬 데미지 %,1,1,Additional
장갑,120,레전드리,크리티컬 데미지 %,3,1,Additional
장갑,120,레전드리,크리티컬 데미지 %,1,1,Additional
장갑,120,레전드리,올스탯 %,5,2,Additional
장갑,120,레전드리,캐릭터 기준 10레벨 당 STR,2,2,Additional
장갑,120,레전드리,캐릭터 기준 10레벨 당 DEX,2,2,Additional
장갑,120,레전드리,캐릭터 기준 10레벨 당 INT,2,2,Additional
장갑,120,레전드리,캐릭터 기준 10레벨 당 LUK,2,2,Additional
장갑,120,레전드리,모든 속성 내성 %,5,1,Additional
장갑,120,레전드리,HP 회복 아이템 및 회복 스킬 효율 %,30,3,Additional
장갑,120,레전드리,메소 획득량 %,5,3,Additional
장갑,120,레전드리,아이템 드롭률 %,5,3,Additional
망토,120,Normal,STR,6,2,Additional
망토,120,Normal,DEX,6,2,Additional
망토,120,Normal,INT,6,2,Additional
망토,120,Normal,LUK,6,2,Additional
망토,120,Normal,최대 HP,60,3,Additional
망토,120,Normal,최대 MP,60,3,Additional
망토,120,Normal,이동속도,4,3,Additional
망토,120,Normal,점프력,4,3,Additional
망토,120,Normal,공격력,3,2,Additional
망토,120,Normal,마력,3,2,Additional
망토,120,Normal,방어력,60,3,Additional
망토,120,레어,STR,10,3,Additional
망토,120,레어,DEX,10,3,Additional
망토,120,레어,INT,10,3,Additional
망토,120,레어,LUK,10,3,Additional
망토,120,레어,최대 HP,100,3,Additional
망토,120,레어,최대 MP,100,3,Additional
망토,120,레어,이동속도,6,3,Additional
망토,120,레어,점프력,6,3,Additional
망토,120,레어,공격력,10,2,Additional
망토,120,레어,마력,10,2,Additional
망토,120,레어,방어력,100,3,Additional
망토,120,레어,STR %,2,2,Additional
망토,120,레어,DEX %,2,2,Additional
망토,120,레어,INT %,2,2,Additional
망토,120,레어,LUK %,2,2,Additional
망토,120,레어,최대 HP %,2,2,Additional
망토,120,레어,최대 MP %,2,2,Additional
망토,120,레어,방어력 %,2,2,Additional
망토,120,레어,올스탯,3,2,Additional
망토,120,에픽,STR,14,3,Additional
망토,120,에픽,DEX,14,3,Additional
망토,120,에픽,INT,14,3,Additional
망토,120,에픽,LUK,14,3,Additional
망토,120,에픽,최대 HP,180,3,Additional
망토,120,에픽,최대 MP,180,3,Additional
망토,120,에픽,이동속도,8,3,Additional
망토,120,에픽,점프력,8,3,Additional
망토,120,에픽,공격력,11,2,Additional
망토,120,에픽,마력,11,2,Additional
망토,120,에픽,방어력,120,3,Additional
망토,120,에픽,STR %,4,2,Additional
망토,120,에픽,DEX %,4,2,Additional
망토,120,에픽,INT %,4,2,Additional
망토,120,에픽,LUK %,4,2,Additional
망토,120,에픽,최대 HP %,5,3,Additional
망토,120,에픽,최대 MP %,5,3,Additional
망토,120,에픽,방어력 %,4,3,Additional
망토,120,에픽,올스탯 %,2,2,Additional
망토,120,유니크,STR,16,3,Additional
망토,120,유니크,DEX,16,3,Additional
망토,120,유니크,INT,16,3,Additional
망토,120,유니크,LUK,16,3,Additional
망토,120,유니크,최대 HP,240,3,Additional
망토,120,유니크,최대 MP,240,3,Additional
망토,120,유니크,공격력,12,2,Additional
망토,120,유니크,마력,12,2,Additional
망토,120,유니크,방어력,150,3,Additional
망토,120,유니크,STR %,5,2,Additional
망토,120,유니크,DEX %,5,2,Additional
망토,120,유니크,INT %,5,2,Additional
망토,120,유니크,LUK %,5,2,Additional
망토,120,유니크,최대 HP %,7,3,Additional
망토,120,유니크,최대 MP %,7,3,Additional
망토,120,유니크,방어력 %,7,3,Additional
망토,120,유니크,올스탯 %,4,2,Additional
망토,120,유니크,캐릭터 기준 10레벨 당 STR,1,2,Additional
망토,120,유니크,캐릭터 기준 10레벨 당 DEX,1,2,Additional
망토,120,유니크,캐릭터 기준 10레벨 당 INT,1,2,Additional
망토,120,유니크,캐릭터 기준 10레벨 당 LUK,1,2,Additional
망토,120,유니크,모든 속성 내성 %,4,1,Additional
망토,120,유니크,HP 회복 아이템 및 회복 스킬 효율 %,20,3,Additional
망토,120,레전드리,STR,18,3,Additional
망토,120,레전드리,DEX,18,3,Additional
망토,120,레전드리,INT,18,3,Additional
망토,120,레전드리,LUK,18,3,Additional
망토,120,레전드리,최대 HP,300,3,Additional
망토,120,레전드리,최대 MP,300,3,Additional
망토,120,레전드리,공격력,14,2,Additional
망토,120,레전드리,마력,14,2,Additional
망토,120,레전드리,방어력,200,3,Additional
망토,120,레전드리,STR %,7,2,Additional
망토,120,레전드리,DEX %,7,2,Additional
망토,120,레전드리,INT %,7,2,Additional
망토,120,레전드리,LUK %,7,2,Additional
망토,120,레전드리,최대 HP %,10,3,Additional
망토,120,레전드리,최대 MP %,10,3,Additional
망토,120,레전드리,방어력 %,10,3,Additional
망토,120,레전드리,크리티컬 데미지 %,1,1,Additional
망토,120,레전드리,크리티컬 데미지 %,1,1,Additional
망토,120,레전드리,올스탯 %,5,2,Additional
망토,120,레전드리,캐릭터 기준 10레벨 당 STR,2,2,Additional
망토,120,레전드리,캐릭터 기준 10레벨 당 DEX,2,2,Additional
망토,120,레전드리,캐릭터 기준 10레벨 당 INT,2,2,Additional
망토,120,레전드리,캐릭터 기준 10레벨 당 LUK,2,2,Additional
망토,120,레전드리,모든 속성 내성 %,5,1,Additional
망토,120,레전드리,HP 회복 아이템 및 회복 스킬 효율 %,30,3,Additional
망토,120,레전드리,메소 획득량 %,5,3,Additional
망토,120,레전드리,아이템 드롭률 %,5,3,Additional
벨트,120,Normal,STR,6,2,Additional
벨트,120,Normal,DEX,6,2,Additional
벨트,120,Normal,INT,6,2,Additional
벨트,120,Normal,LUK,6,2,Additional
벨트,120,Normal,최대 HP,60,3,Additional
벨트,120,Normal,최대 MP,60,3,Additional
벨트,120,Normal,이동속도,4,3,Additional
벨트,120,Normal,점프력,4,3,Additional
벨트,120,Normal,공격력,3,2,Additional
벨트,120,Normal,마력,3,2,Additional
벨트,120,Normal,방어력,60,3,Additional
벨트,120,레어,STR,10,3,Additional
벨트,120,레어,DEX,10,3,Additional
벨트,120,레어,INT,10,3,Additional
벨트,120,레어,LUK,10,3,Additional
벨트,120,레어,최대 HP,100,3,Additional
벨트,120,레어,최대 MP,100,3,Additional
벨트,120,레어,이동속도,6,3,Additional
벨트,120,레어,점프력,6,3,Additional
벨트,120,레어,공격력,10,2,Additional
벨트,120,레어,마력,10,2,Additional
벨트,120,레어,방어력,100,3,Additional
벨트,120,레어,STR %,2,2,Additional
벨트,120,레어,DEX %,2,2,Additional
벨트,120,레어,INT %,2,2,Additional
벨트,120,레어,LUK %,2,2,Additional
벨트,120,레어,최대 HP %,2,2,Additional
벨트,120,레어,최대 MP %,2,2,Additional
벨트,120,레어,방어력 %,2,2,Additional
벨트,120,레어,올스탯,3,2,Additional
벨트,120,에픽,STR,14,3,Additional
벨트,120,에픽,DEX,14,3,Additional
벨트,120,에픽,INT,14,3,Additional
벨트,120,에픽,LUK,14,3,Additional
벨트,120,에픽,최대 HP,180,3,Additional
벨트,120,에픽,최대 MP,180,3,Additional
벨트,120,에픽,이동속도,8,3,Additional
벨트,120,에픽,점프력,8,3,Additional
벨트,120,에픽,공격력,11,2,Additional
벨트,120,에픽,마력,11,2,Additional
벨트,120,에픽,방어력,120,3,Additional
벨트,120,에픽,STR %,4,2,Additional
벨트,120,에픽,DEX %,4,2,Additional
벨트,120,에픽,INT %,4,2,Additional
벨트,120,에픽,LUK %,4,2,Additional
벨트,120,에픽,최대 HP %,5,3,Additional
벨트,120,에픽,최대 MP %,5,3,Additional
벨트,120,에픽,방어력 %,4,3,Additional
벨트,120,에픽,올스탯 %,2,2,Additional
벨트,120,유니크,STR,16,3,Additional
벨트,120,유니크,DEX,16,3,Additional
벨트,120,유니크,INT,16,3,Additional
벨트,120,유니크,LUK,16,3,Additional
벨트,120,유니크,최대 HP,240,3,Additional
벨트,120,유니크,최대 MP,240,3,Additional
벨트,120,유니크,공격력,12,2,Additional
벨트,120,유니크,마력,12,2,Additional
벨트,120,유니크,방어력,150,3,Additional
벨트,120,유니크,STR %,5,2,Additional
벨트,120,유니크,DEX %,5,2,Additional
벨트,120,유니크,INT %,5,2,Additional
벨트,120,유니크,LUK %,5,2,Additional
벨트,120,유니크,최대 HP %,7,3,Additional
벨트,120,유니크,최대 MP %,7,3,Additional
벨트,120,유니크,방어력 %,7,3,Additional
벨트,120,유니크,올스탯 %,4,2,Additional
벨트,120,유니크,캐릭터 기준 10레벨 당 STR,1,2,Additional
벨트,120,유니크,캐릭터 기준 10레벨 당 DEX,1,2,Additional
벨트,120,유니크,캐릭터 기준 10레벨 당 INT,1,2,Additional
벨트,120,유니크,캐릭터 기준 10레벨 당 LUK,1,2,Additional
벨트,120,유니크,모든 속성 내성 %,4,1,Additional
벨트,120,유니크,HP 회복 아이템 및 회복 스킬 효율 %,20,3,Additional
벨트,120,레전드리,STR,18,3,Additional
벨트,120,레전드리,DEX,18,3,Additional
벨트,120,레전드리,INT,18,3,Additional
벨트,120,레전드리,LUK,18,3,Additional
벨트,120,레전드리,최대 HP,300,3,Additional
벨트,120,레전드리,최대 MP,300,3,Additional
벨트,120,레전드리,공격력,14,2,Additional
벨트,120,레전드리,마력,14,2,Additional
벨트,120,레전드리,방어력,200,3,Additional
벨트,120,레전드리,STR %,7,2,Additional
벨트,120,레전드리,DEX %,7,2,Additional
벨트,120,레전드리,INT %,7,2,Additional
벨트,120,레전드리,LUK %,7,2,Additional
벨트,120,레전드리,최대 HP %,10,3,Additional
벨트,120,레전드리,최대 MP %,10,3,Additional
벨트,120,레전드리,방어력 %,10,3,Additional
벨트,120,레전드리,크리티컬 데미지 %,1,1,Additional
벨트,120,레전드리,크리티컬 데미지 %,1,1,Additional
벨트,120,레전드리,올스탯 %,5,2,Additional
벨트,120,레전드리,캐릭터 기준 10레벨 당 STR,2,2,Additional
벨트,120,레전드리,캐릭터 기준 10레벨 당 DEX,2,2,Additional
벨트,120,레전드리,캐릭터 기준 10레벨 당 INT,2,2,Additional
벨트,120,레전드리,캐릭터 기준 10레벨 당 LUK,2,2,Additional
벨트,120,레전드리,모든 속성 내성 %,5,1,Additional
벨트,120,레전드리,HP 회복 아이템 및 회복 스킬 효율 %,30,3,Additional
벨트,120,레전드리,메소 획득량 %,5,3,Additional
벨트,120,레전드리,아이템 드롭률 %,5,3,Additional
어깨장식,120,Normal,STR,6,2,Additional
어깨장식,120,Normal,DEX,6,2,Additional
어깨장식,120,Normal,INT,6,2,Additional
어깨장식,120,Normal,LUK,6,2,Additional
어깨장식,120,Normal,최대 HP,60,3,Additional
어깨장식,120,Normal,최대 MP,60,3,Additional
어깨장식,120,Normal,이동속도,4,3,Additional
어깨장식,120,Normal,점프력,4,3,Additional
어깨장식,120,Normal,공격력,3,2,Additional
어깨장식,120,Normal,마력,3,2,Additional
어깨장식,120,Normal,방어력,60,3,Additional
어깨장식,120,레어,STR,10,3,Additional
어깨장식,120,레어,DEX,10,3,Additional
어깨장식,120,레어,INT,10,3,Additional
어깨장식,120,레어,LUK,10,3,Additional
어깨장식,120,레어,최대 HP,100,3,Additional
어깨장식,120,레어,최대 MP,100,3,Additional
어깨장식,120,레어,이동속도,6,3,Additional
어깨장식,120,레어,점프력,6,3,Additional
어깨장식,120,레어,공격력,10,2,Additional
어깨장식,120,레어,마력,10,2,Additional
어깨장식,120,레어,방어력,100,3,Additional
어깨장식,120,레어,STR %,2,2,Additional
어깨장식,120,레어,DEX %,2,2,Additional
어깨장식,120,레어,INT %,2,2,Additional
어깨장식,120,레어,LUK %,2,2,Additional
어깨장식,120,레어,최대 HP %,2,2,Additional
어깨장식,120,레어,최대 MP %,2,2,Additional
어깨장식,120,레어,방어력 %,2,2,Additional
어깨장식,120,레어,올스탯,3,2,Additional
어깨장식,120,에픽,STR,14,3,Additional
어깨장식,120,에픽,DEX,14,3,Additional
어깨장식,120,에픽,INT,14,3,Additional
어깨장식,120,에픽,LUK,14,3,Additional
어깨장식,120,에픽,최대 HP,180,3,Additional
어깨장식,120,에픽,최대 MP,180,3,Additional
어깨장식,120,에픽,이동속도,8,3,Additional
어깨장식,120,에픽,점프력,8,3,Additional
어깨장식,120,에픽,공격력,11,2,Additional
어깨장식,120,에픽,마력,11,2,Additional
어깨장식,120,에픽,방어력,120,3,Additional
어깨장식,120,에픽,STR %,4,2,Additional
어깨장식,120,에픽,DEX %,4,2,Additional
어깨장식,120,에픽,INT %,4,2,Additional
어깨장식,120,에픽,LUK %,4,2,Additional
어깨장식,120,에픽,최대 HP %,5,3,Additional
어깨장식,120,에픽,최대 MP %,5,3,Additional
어깨장식,120,에픽,방어력 %,4,3,Additional
어깨장식,120,에픽,올스탯 %,2,2,Additional
어깨장식,120,유니크,STR,16,3,Additional
어깨장식,120,유니크,DEX,16,3,Additional
어깨장식,120,유니크,INT,16,3,Additional
어깨장식,120,유니크,LUK,16,3,Additional
어깨장식,120,유니크,최대 HP,240,3,Additional
어깨장식,120,유니크,최대 MP,240,3,Additional
어깨장식,120,유니크,공격력,12,2,Additional
어깨장식,120,유니크,마력,12,2,Additional
어깨장식,120,유니크,방어력,150,3,Additional
어깨장식,120,유니크,STR %,5,2,Additional
어깨장식,120,유니크,DEX %,5,2,Additional
어깨장식,120,유니크,INT %,5,2,Additional
어깨장식,120,유니크,LUK %,5,2,Additional
어깨장식,120,유니크,최대 HP %,7,3,Additional
어깨장식,120,유니크,최대 MP %,7,3,Additional
어깨장식,120,유니크,방어력 %,7,3,Additional
어깨장식,120,유니크,올스탯 %,4,2,Additional
어깨장식,120,유니크,캐릭터 기준 10레벨 당 STR,1,2,Additional
어깨장식,120,유니크,캐릭터 기준 10레벨 당 DEX,1,2,Additional
어깨장식,120,유니크,캐릭터 기준 10레벨 당 INT,1,2,Additional
어깨장식,120,유니크,캐릭터 기준 10레벨 당 LUK,1,2,Additional
어깨장식,120,유니크,모든 속성 내성 %,4,1,Additional
어깨장식,120,유니크,HP 회복 아이템 및 회복 스킬 효율 %,20,3,Additional
어깨장식,120,레전드리,STR,18,3,Additional
어깨장식,120,레전드리,DEX,18,3,Additional
어깨장식,120,레전드리,INT,18,3,Additional
어깨장식,120,레전드리,LUK,18,3,Additional
어깨장식,120,레전드리,최대 HP,300,3,Additional
어깨장식,120,레전드리,최대 MP,300,3,Additional
어깨장식,120,레전드리,공격력,14,2,Additional
어깨장식,120,레전드리,마력,14,2,Additional
어깨장식,120,레전드리,방어력,200,3,Additional
어깨장식,120,레전드리,STR %,7,2,Additional
어깨장식,120,레전드리,DEX %,7,2,Additional
어깨장식,120,레전드리,INT %,7,2,Additional
어깨장식,120,레전드리,LUK %,7,2,Additional
어깨장식,120,레전드리,최대 HP %,10,3,Additional
어깨장식,120,레전드리,최대 MP %,10,3,Additional
어깨장식,120,레전드리,방어력 %,10,3,Additional
어깨장식,120,레전드리,크리티컬 데미지 %,1,1,Additional
어깨장식,120,레전드리,크리티컬 데미지 %,1,1,Additional
어깨장식,120,레전드리,올스탯 %,5,2,Additional
어깨장식,120,레전드리,캐릭터 기준 10레벨 당 STR,2,2,Additional
어깨장식,120,레전드리,캐릭터 기준 10레벨 당 DEX,2,2,Additional
어깨장식,120,레전드리,캐릭터 기준 10레벨 당 INT,2,2,Additional
어깨장식,120,레전드리,캐릭터 기준 10레벨 당 LUK,2,2,Additional
어깨장식,120,레전드리,모든 속성 내성 %,5,1,Additional
어깨장식,120,레전드리,HP 회복 아이템 및 회복 스킬 효율 %,30,3,Additional
어깨장식,120,레전드리,메소 획득량 %,5,3,Additional
어깨장식,120,레전드리,아이템 드롭률 %,5,3,Additional
얼굴장식,120,Normal,STR,6,2,Additional
얼굴장식,120,Normal,DEX,6,2,Additional
얼굴장식,120,Normal,INT,6,2,Additional
얼굴장식,120,Normal,LUK,6,2,Additional
얼굴장식,120,Normal,최대 HP,60,3,Additional
얼굴장식,120,Normal,최대 MP,60,3,Additional
얼굴장식,120,Normal,이동속도,4,3,Additional
얼굴장식,120,Normal,점프력,4,3,Additional
얼굴장식,120,Normal,공격력,3,2,Additional
얼굴장식,120,Normal,마력,3,2,Additional
얼굴장식,120,Normal,방어력,60,3,Additional
얼굴장식,120,레어,STR,10,3,Additional
얼굴장식,120,레어,DEX,10,3,Additional
얼굴장식,120,레어,INT,10,3,Additional
얼굴장식,120,레어,LUK,10,3,Additional
얼굴장식,120,레어,최대 HP,100,3,Additional
얼굴장식,120,레어,최대 MP,100,3,Additional
얼굴장식,120,레어,이동속도,6,3,Additional
얼굴장식,120,레어,점프력,6,3,Additional
얼굴장식,120,레어,공격력,10,2,Additional
얼굴장식,120,레어,마력,10,2,Additional
얼굴장식,120,레어,방어력,100,3,Additional
얼굴장식,120,레어,STR %,2,2,Additional
얼굴장식,120,레어,DEX %,2,2,Additional
얼굴장식,120,레어,INT %,2,2,Additional
얼굴장식,120,레어,LUK %,2,2,Additional
얼굴장식,120,레어,최대 HP %,2,2,Additional
얼굴장식,120,레어,최대 MP %,2,2,Additional
얼굴장식,120,레어,방어력 %,2,2,Additional
얼굴장식,120,레어,올스탯,3,2,Additional
얼굴장식,120,에픽,STR,14,3,Additional
얼굴장식,120,에픽,DEX,14,3,Additional
얼굴장식,120,에픽,INT,14,3,Additional
얼굴장식,120,에픽,LUK,14,3,Additional
얼굴장식,120,에픽,최대 HP,180,3,Additional
얼굴장식,120,에픽,최대 MP,180,3,Additional
얼굴장식,120,에픽,이동속도,8,3,Additional
얼굴장식,120,에픽,점프력,8,3,Additional
얼굴장식,120,에픽,공격력,11,2,Additional
얼굴장식,120,에픽,마력,11,2,Additional
얼굴장식,120,에픽,방어력,120,3,Additional
얼굴장식,120,에픽,STR %,4,2,Additional
얼굴장식,120,에픽,DEX %,4,2,Additional
얼굴장식,120,에픽,INT %,4,2,Additional
얼굴장식,120,에픽,LUK %,4,2,Additional
얼굴장식,120,에픽,최대 HP %,5,3,Additional
얼굴장식,120,에픽,최대 MP %,5,3,Additional
얼굴장식,120,에픽,방어력 %,4,3,Additional
얼굴장식,120,에픽,올스탯 %,2,2,Additional
얼굴장식,120,유니크,STR,16,3,Additional
얼굴장식,120,유니크,DEX,16,3,Additional
얼굴장식,120,유니크,INT,16,3,Additional
얼굴장식,120,유니크,LUK,16,3,Additional
얼굴장식,120,유니크,최대 HP,240,3,Additional
얼굴장식,120,유니크,최대 MP,240,3,Additional
얼굴장식,120,유니크,공격력,12,2,Additional
얼굴장식,120,유니크,마력,12,2,Additional
