Equip,Level Requirement,Grade,Stat,Value,Weight,Cube
Bottom,120,Unique,HP Recovery % (on items and skills),30,3,Master Craftsman
Bottom,120,Unique,Decent Hyper Body,1,2,Master Craftsman
Shoes,120,Normal,STR,6,2,Master Craftsman
Shoes,120,Normal,DEX,6,2,Master Craftsman
Shoes,120,Normal,INT,6,2,Master Craftsman
Shoes,120,Normal,LUK,6,2,Master Craftsman
Shoes,120,Normal,Max HP,60,3,Master Craftsman
Shoes,120,Normal,Max MP,60,3,Master Craftsman
Shoes,120,Normal,Speed,4,3,Master Craftsman
Shoes,120,Normal,Jump,4,3,Master Craftsman
Shoes,120,Normal,DEF,60,3,Master Craftsman
Shoes,120,Rare,STR,12,2,Master Craftsman
Shoes,120,Rare,DEX,12,2,Master Craftsman
Shoes,120,Rare,INT,12,2,Master Craftsman
Shoes,120,Rare,LUK,12,2,Master Craftsman
Shoes,120,Rare,Max HP,120,3,Master Craftsman
Shoes,120,Rare,Max MP,120,3,Master Craftsman
Shoes,120,Rare,Speed,8,3,Master Craftsman
Shoes,120,Rare,Jump,8,3,Master Craftsman
Shoes,120,Rare,DEF,120,3,Master Craftsman
Shoes,120,Rare,STR %,3,2,Master Craftsman
Shoes,120,Rare,DEX %,3,2,Master Craftsman
Shoes,120,Rare,INT %,3,2,Master Craftsman
Shoes,120,Rare,LUK %,3,2,Master Craftsman
Shoes,120,Rare,Max HP %,3,3,Master Craftsman
Shoes,120,Rare,Max MP %,3,3,Master Craftsman
Shoes,120,Rare,DEF %,3,3,Master Craftsman
Shoes,120,Rare,All Stats,5,2,Master Craftsman
Shoes,120,Epic,STR %,6,2,Master Craftsman
Shoes,120,Epic,DEX %,6,2,Master Craftsman
Shoes,120,Epic,INT %,6,2,Master Craftsman
Shoes,120,Epic,LUK %,6,2,Master Craftsman
Shoes,120,Epic,Max HP %,6,3,Master Craftsman
Shoes,120,Epic,Max MP %,6,3,Master Craftsman
Shoes,120,Epic,DEF %,6,3,Master Craftsman
Shoes,120,Epic,All Stats %,3,1,Master Craftsman
Shoes,120,Epic,20% chance to ignore 25 damage when attacked,1,3,Master Craftsman
Shoes,120,Epic,20% chance to ignore 38 damage when attacked,1,3,Master Craftsman
Shoes,120,Epic,30% chance to ignore 51 damage when attacked,1,3,Master Craftsman
Shoes,120,Unique,STR %,9,2,Master Craftsman
Shoes,120,Unique,DEX %,9,2,Master Craftsman
Shoes,120,Unique,INT %,9,2,Master Craftsman
Shoes,120,Unique,LUK %,9,2,Master Craftsman
Shoes,120,Unique,Max HP %,9,3,Master Craftsman
Shoes,120,Unique,Max MP %,9,3,Master Craftsman
Shoes,120,Unique,DEF %,9,3,Master Craftsman
Shoes,120,Unique,All Stats %,6,1,Master Craftsman
Shoes,120,Unique,5% chance to ignore 20% damage received,1,3,Master Craftsman
Shoes,120,Unique,5% chance to ignore 40% damage received,1,3,Master Craftsman
Shoes,120,Unique,HP Recovery % (on items and skills),30,3,Master Craftsman
Shoes,120,Unique,Decent Haste,1,2,Master Craftsman
Gloves,120,Normal,STR,6,2,Master Craftsman
Gloves,120,Normal,DEX,6,2,Master Craftsman
Gloves,120,Normal,INT,6,2,Master Craftsman
Gloves,120,Normal,LUK,6,2,Master Craftsman
Gloves,120,Normal,Max HP,60,3,Master Craftsman
Gloves,120,Normal,Max MP,60,3,Master Craftsman
Gloves,120,Normal,DEF,60,3,Master Craftsman
Gloves,120,Rare,STR,12,2,Master Craftsman
Gloves,120,Rare,DEX,12,2,Master Craftsman
Gloves,120,Rare,INT,12,2,Master Craftsman
Gloves,120,Rare,LUK,12,2,Master Craftsman
Gloves,120,Rare,Max HP,120,3,Master Craftsman
Gloves,120,Rare,Max MP,120,3,Master Craftsman
Gloves,120,Rare,DEF,120,3,Master Craftsman
Gloves,120,Rare,STR %,3,2,Master Craftsman
Gloves,120,Rare,DEX %,3,2,Master Craftsman
Gloves,120,Rare,INT %,3,2,Master Craftsman
Gloves,120,Rare,LUK %,3,2,Master Craftsman
Gloves,120,Rare,Max HP %,3,3,Master Craftsman
Gloves,120,Rare,Max MP %,3,3,Master Craftsman
Gloves,120,Rare,DEF %,3,3,Master Craftsman
Gloves,120,Rare,All Stats,5,2,Master Craftsman
Gloves,120,Epic,STR %,6,2,Master Craftsman
Gloves,120,Epic,DEX %,6,2,Master Craftsman
Gloves,120,Epic,INT %,6,2,Master Craftsman
Gloves,120,Epic,LUK %,6,2,Master Craftsman
Gloves,120,Epic,Max HP %,6,3,Master Craftsman
Gloves,120,Epic,Max MP %,6,3,Master Craftsman
Gloves,120,Epic,DEF %,6,3,Master Craftsman
Gloves,120,Epic,All Stats %,3,1,Master Craftsman
Gloves,120,Epic,20% chance to ignore 25 damage when attacked,1,3,Master Craftsman
Gloves,120,Epic,20% chance to ignore 38 damage when attacked,1,3,Master Craftsman
Gloves,120,Epic,30% chance to ignore 51 damage when attacked,1,3,Master Craftsman
Gloves,120,Epic,15% chance of recovering 95 HP on defeating an enemy,1,3,Master Craftsman
Gloves,120,Epic,15% chance of recovering 95 MP on defeating an enemy,1,3,Master Craftsman
Gloves,120,Unique,STR %,9,2,Master Craftsman
Gloves,120,Unique,DEX %,9,2,Master Craftsman
Gloves,120,Unique,INT %,9,2,Master Craftsman
Gloves,120,Unique,LUK %,9,2,Master Craftsman
Gloves,120,Unique,Max HP %,9,3,Master Craftsman
Gloves,120,Unique,Max MP %,9,3,Master Craftsman
Gloves,120,Unique,DEF %,9,3,Master Craftsman
Gloves,120,Unique,All Stats %,6,1,Master Craftsman
Gloves,120,Unique,5% chance to ignore 20% damage received,1,3,Master Craftsman
Gloves,120,Unique,5% chance to ignore 40% damage received,1,3,Master Craftsman
Gloves,120,Unique,HP Recovery % (on items and skills),30,3,Master Craftsman
Gloves,120,Unique,1% Auto Steal,1,3,Master Craftsman
Gloves,120,Unique,2% Auto Steal,1,3,Master Craftsman
Gloves,120,Unique,Decent Sharp Eyes,1,2,Master Craftsman
Cape,120,Normal,STR,6,2,Master Craftsman
Cape,120,Normal,DEX,6,2,Master Craftsman
Cape,120,Normal,INT,6,2,Master Craftsman
Cape,120,Normal,LUK,6,2,Master Craftsman
Cape,120,Normal,Max HP,60,3,Master Craftsman
Cape,120,Normal,Max MP,60,3,Master Craftsman
Cape,120,Normal,DEF,60,3,Master Craftsman
Cape,120,Rare,STR,12,2,Master Craftsman
Cape,120,Rare,DEX,12,2,Master Craftsman
Cape,120,Rare,INT,12,2,Master Craftsman
Cape,120,Rare,LUK,12,2,Master Craftsman
Cape,120,Rare,Max HP,120,3,Master Craftsman
Cape,120,Rare,Max MP,120,3,Master Craftsman
Cape,120,Rare,DEF,120,3,Master Craftsman
Cape,120,Rare,STR %,3,2,Master Craftsman
Cape,120,Rare,DEX %,3,2,Master Craftsman
Cape,120,Rare,INT %,3,2,Master Craftsman
Cape,120,Rare,LUK %,3,2,Master Craftsman
Cape,120,Rare,Max HP %,3,3,Master Craftsman
Cape,120,Rare,Max MP %,3,3,Master Craftsman
Cape,120,Rare,DEF %,3,3,Master Craftsman
Cape,120,Rare,All Stats,5,2,Master Craftsman
Cape,120,Epic,STR %,6,2,Master Craftsman
Cape,120,Epic,DEX %,6,2,Master Craftsman
Cape,120,Epic,INT %,6,2,Master Craftsman
Cape,120,Epic,LUK %,6,2,Master Craftsman
Cape,120,Epic,Max HP %,6,3,Master Craftsman
Cape,120,Epic,Max MP %,6,3,Master Craftsman
Cape,120,Epic,DEF %,6,3,Master Craftsman
Cape,120,Epic,All Stats %,3,1,Master Craftsman
Cape,120,Epic,20% chance to ignore 25 damage when attacked,1,3,Master Craftsman
Cape,120,Epic,20% chance to ignore 38 damage when attacked,1,3,Master Craftsman
Cape,120,Epic,30% chance to ignore 51 damage when attacked,1,3,Master Craftsman
Cape,120,Unique,STR %,9,2,Master Craftsman
Cape,120,Unique,DEX %,9,2,Master Craftsman
Cape,120,Unique,INT %,9,2,Master Craftsman
Cape,120,Unique,LUK %,9,2,Master Craftsman
Cape,120,Unique,Max HP %,9,3,Master Craftsman
Cape,120,Unique,Max MP %,9,3,Master Craftsman
Cape,120,Unique,DEF %,9,3,Master Craftsman
Cape,120,Unique,All Stats %,6,1,Master Craftsman
Cape,120,Unique,5% chance to ignore 20% damage received,1,3,Master Craftsman
Cape,120,Unique,5% chance to ignore 40% damage received,1,3,Master Craftsman
Cape,120,Unique,HP Recovery % (on items and skills),30,3,Master Craftsman
Belt,120,Normal,STR,6,2,Master Craftsman
Belt,120,Normal,DEX,6,2,Master Craftsman
Belt,120,Normal,INT,6,2,Master Craftsman
Belt,120,Normal,LUK,6,2,Master Craftsman
Belt,120,Normal,Max HP,60,3,Master Craftsman
Belt,120,Normal,Max MP,60,3,Master Craftsman
Belt,120,Normal,DEF,60,3,Master Craftsman
Belt,120,Rare,STR,12,2,Master Craftsman
Belt,120,Rare,DEX,12,2,Master Craftsman
Belt,120,Rare,INT,12,2,Master Craftsman
Belt,120,Rare,LUK,12,2,Master Craftsman
Belt,120,Rare,Max HP,120,3,Master Craftsman
Belt,120,Rare,Max MP,120,3,Master Craftsman
Belt,120,Rare,DEF,120,3,Master Craftsman
Belt,120,Rare,STR %,3,2,Master Craftsman
Belt,120,Rare,DEX %,3,2,Master Craftsman
Belt,120,Rare,INT %,3,2,Master Craftsman
Belt,120,Rare,LUK %,3,2,Master Craftsman
Belt,120,Rare,Max HP %,3,3,Master Craftsman
Belt,120,Rare,Max MP %,3,3,Master Craftsman
Belt,120,Rare,DEF %,3,3,Master Craftsman
Belt,120,Rare,All Stats,5,2,Master Craftsman
Belt,120,Epic,STR %,6,2,Master Craftsman
Belt,120,Epic,DEX %,6,2,Master Craftsman
Belt,120,Epic,INT %,6,2,Master Craftsman
Belt,120,Epic,LUK %,6,2,Master Craftsman
Belt,120,Epic,Max HP %,6,3,Master Craftsman
Belt,120,Epic,Max MP %,6,3,Master Craftsman
Belt,120,Epic,DEF %,6,3,Master Craftsman
Belt,120,Epic,All Stats %,3,1,Master Craftsman
Belt,120,Epic,20% chance to ignore 25 damage when attacked,1,3,Master Craftsman
Belt,120,Epic,20% chance to ignore 38 damage when attacked,1,3,Master Craftsman
Belt,120,Epic,30% chance to ignore 51 damage when attacked,1,3,Master Craftsman
Belt,120,Unique,STR %,9,2,Master Craftsman
Belt,120,Unique,DEX %,9,2,Master Craftsman
Belt,120,Unique,INT %,9,2,Master Craftsman
Belt,120,Unique,LUK %,9,2,Master Craftsman
Belt,120,Unique,Max HP %,9,3,Master Craftsman
Belt,120,Unique,Max MP %,9,3,Master Craftsman
Belt,120,Unique,DEF %,9,3,Master Craftsman
Belt,120,Unique,All Stats %,6,1,Master Craftsman
Belt,120,Unique,5% chance to ignore 20% damage received,1,3,Master Craftsman
Belt,120,Unique,5% chance to ignore 40% damage received,1,3,Master Craftsman
Belt,120,Unique,HP Recovery % (on items and skills),30,3,Master Craftsman
Shoulder,120,Normal,STR,6,2,Master Craftsman
Shoulder,120,Normal,DEX,6,2,Master Craftsman
Shoulder,120,Normal,INT,6,2,Master Craftsman
Shoulder,120,Normal,LUK,6,2,Master Craftsman
Shoulder,120,Normal,Max HP,60,3,Master Craftsman
Shoulder,120,Normal,Max MP,60,3,Master Craftsman
Shoulder,120,Normal,DEF,60,3,Master Craftsman
Shoulder,120,Rare,STR,12,2,Master Craftsman
Shoulder,120,Rare,DEX,12,2,Master Craftsman
Shoulder,120,Rare,INT,12,2,Master Craftsman
Shoulder,120,Rare,LUK,12,2,Master Craftsman
Shoulder,120,Rare,Max HP,120,3,Master Craftsman
Shoulder,120,Rare,Max MP,120,3,Master Craftsman
Shoulder,120,Rare,DEF,120,3,Master Craftsman
Shoulder,120,Rare,STR %,3,2,Master Craftsman
Shoulder,120,Rare,DEX %,3,2,Master Craftsman
Shoulder,120,Rare,INT %,3,2,Master Craftsman
Shoulder,120,Rare,LUK %,3,2,Master Craftsman
Shoulder,120,Rare,Max HP %,3,3,Master Craftsman
Shoulder,120,Rare,Max MP %,3,3,Master Craftsman
Shoulder,120,Rare,DEF %,3,3,Master Craftsman
Shoulder,120,Rare,All Stats,5,2,Master Craftsman
Shoulder,120,Epic,STR %,6,2,Master Craftsman
Shoulder,120,Epic,DEX %,6,2,Master Craftsman
Shoulder,120,Epic,INT %,6,2,Master Craftsman
Shoulder,120,Epic,LUK %,6,2,Master Craftsman
Shoulder,120,Epic,Max HP %,6,3,Master Craftsman
Shoulder,120,Epic,Max MP %,6,3,Master Craftsman
Shoulder,120,Epic,DEF %,6,3,Master Craftsman
Shoulder,120,Epic,All Stats %,3,1,Master Craftsman
Shoulder,120,Epic,20% chance to ignore 25 damage when attacked,1,3,Master Craftsman
Shoulder,120,Epic,20% chance to ignore 38 damage when attacked,1,3,Master Craftsman
Shoulder,120,Epic,30% chance to ignore 51 damage when attacked,1,3,Master Craftsman
Shoulder,120,Unique,STR %,9,2,Master Craftsman
Shoulder,120,Unique,DEX %,9,2,Master Craftsman
Shoulder,120,Unique,INT %,9,2,Master Craftsman
Shoulder,120,Unique,LUK %,9,2,Master Craftsman
Shoulder,120,Unique,Max HP %,9,3,Master Craftsman
Shoulder,120,Unique,Max MP %,9,3,Master Craftsman
Shoulder,120,Unique,DEF %,9,3,Master Craftsman
Shoulder,120,Unique,All Stats %,6,1,Master Craftsman
Shoulder,120,Unique,5% chance to ignore 20% damage received,1,3,Master Craftsman
Shoulder,120,Unique,5% chance to ignore 40% damage received,1,3,Master Craftsman
Shoulder,120,Unique,HP Recovery % (on items and skills),30,3,Master Craftsman
Face Accessory,120,Normal,STR,6,2,Master Craftsman
Face Accessory,120,Normal,DEX,6,2,Master Craftsman
Face Accessory,120,Normal,INT,6,2,Master Craftsman
Face Accessory,120,Normal,LUK,6,2,Master Craftsman
Face Accessory,120,Normal,Max HP,60,3,Master Craftsman
Face Accessory,120,Normal,Max MP,60,3,Master Craftsman
Face Accessory,120,Normal,DEF,60,3,Master Craftsman
Face Accessory,120,Rare,STR,12,2,Master Craftsman
Face Accessory,120,Rare,DEX,12,2,Master Craftsman
Face Accessory,120,Rare,INT,12,2,Master Craftsman
Face Accessory,120,Rare,LUK,12,2,Master Craftsman
Face Accessory,120,Rare,Max HP,120,3,Master Craftsman
Face Accessory,120,Rare,Max MP,120,3,Master Craftsman
Face Accessory,120,Rare,DEF,120,3,Master Craftsman
Face Accessory,120,Rare,STR %,3,2,Master Craftsman
Face Accessory,120,Rare,DEX %,3,2,Master Craftsman
Face Accessory,120,Rare,INT %,3,2,Master Craftsman
Face Accessory,120,Rare,LUK %,3,2,Master Craftsman
Face Accessory,120,Rare,Max HP %,3,3,Master Craftsman
Face Accessory,120,Rare,Max MP %,3,3,Master Craftsman
Face Accessory,120,Rare,DEF %,3,3,Master Craftsman
Face Accessory,120,Rare,All Stats,5,2,Master Craftsman
Face Accessory,120,Rare,Recover 24 HP every 4 seconds,1,3,Master Craftsman
Face Accessory,120,Rare,Recover 24 MP every 4 seconds,1,3,Master Craftsman
Face Accessory,120,Epic,STR %,6,2,Master Craftsman
Face Accessory,120,Epic,DEX %,6,2,Master Craftsman
Face Accessory,120,Epic,INT %,6,2,Master Craftsman
Face Accessory,120,Epic,LUK %,6,2,Master Craftsman
Face Accessory,120,Epic,Max HP %,6,3,Master Craftsman
Face Accessory,120,Epic,Max MP %,6,3,Master Craftsman
Face Accessory,120,Epic,DEF %,6,3,Master Craftsman
Face Accessory,120,Epic,All Stats %,3,1,Master Craftsman
Face Accessory,120,Unique,STR %,9,2,Master Craftsman
Face Accessory,120,Unique,DEX %,9,2,Master Craftsman
Face Accessory,120,Unique,INT %,9,2,Master Craftsman
Face Accessory,120,Unique,LUK %,9,2,Master Craftsman
Face Accessory,120,Unique,Max HP %,9,3,Master Craftsman
Face Accessory,120,Unique,Max MP %,9,3,Master Craftsman
Face Accessory,120,Unique,DEF %,9,3,Master Craftsman
Face Accessory,120,Unique,All Stats %,6,1,Master Craftsman
Face Accessory,120,Unique,HP Recovery % (on items and skills),30,3,Master Craftsman
Eye Accessory,120,Normal,STR,6,2,Master Craftsman
Eye Accessory,120,Normal,DEX,6,2,Master Craftsman
Eye Accessory,120,Normal,INT,6,2,Master Craftsman
Eye Accessory,120,Normal,LUK,6,2,Master Craftsman
Eye Accessory,120,Normal,Max HP,60,3,Master Craftsman
Eye Accessory,120,Normal,Max MP,60,3,Master Craftsman
Eye Accessory,120,Normal,DEF,60,3,Master Craftsman
Eye Accessory,120,Rare,STR,12,2,Master Craftsman
Eye Accessory,120,Rare,DEX,12,2,Master Craftsman
Eye Accessory,120,Rare,INT,12,2,Master Craftsman
Eye Accessory,120,Rare,LUK,12,2,Master Craftsman
Eye Accessory,120,Rare,Max HP,120,3,Master Craftsman
Eye Accessory,120,Rare,Max MP,120,3,Master Craftsman
Eye Accessory,120,Rare,DEF,120,3,Master Craftsman
Eye Accessory,120,Rare,STR %,3,2,Master Craftsman
Eye Accessory,120,Rare,DEX %,3,2,Master Craftsman
Eye Accessory,120,Rare,INT %,3,2,Master Craftsman
Eye Accessory,120,Rare,LUK %,3,2,Master Craftsman
Eye Accessory,120,Rare,Max HP %,3,3,Master Craftsman
Eye Accessory,120,Rare,Max MP %,3,3,Master Craftsman
Eye Accessory,120,Rare,DEF %,3,3,Master Craftsman
Eye Accessory,120,Rare,All Stats,5,2,Master Craftsman
Eye Accessory,120,Rare,Recover 24 HP every 4 seconds,1,3,Master Craftsman
Eye Accessory,120,Rare,Recover 24 MP every 4 seconds,1,3,Master Craftsman
Eye Accessory,120,Epic,STR %,6,2,Master Craftsman
Eye Accessory,120,Epic,DEX %,6,2,Master Craftsman
Eye Accessory,120,Epic,INT %,6,2,Master Craftsman
Eye Accessory,120,Epic,LUK %,6,2,Master Craftsman
Eye Accessory,120,Epic,Max HP %,6,3,Master Craftsman
Eye Accessory,120,Epic,Max MP %,6,3,Master Craftsman
Eye Accessory,120,Epic,DEF %,6,3,Master Craftsman
Eye Accessory,120,Epic,All Stats %,3,1,Master Craftsman
Eye Accessory,120,Unique,STR %,9,2,Master Craftsman
Eye Accessory,120,Unique,DEX %,9,2,Master Craftsman
Eye Accessory,120,Unique,INT %,9,2,Master Craftsman
Eye Accessory,120,Unique,LUK %,9,2,Master Craftsman
Eye Accessory,120,Unique,Max HP %,9,3,Master Craftsman
Eye Accessory,120,Unique,Max MP %,9,3,Master Craftsman
Eye Accessory,120,Unique,DEF %,9,3,Master Craftsman
Eye Accessory,120,Unique,All Stats %,6,1,Master Craftsman
Eye Accessory,120,Unique,HP Recovery % (on items and skills),30,3,Master Craftsman
Earring,120,Normal,STR,6,2,Master Craftsman
Earring,120,Normal,DEX,6,2,Master Craftsman
Earring,120,Normal,INT,6,2,Master Craftsman
Earring,120,Normal,LUK,6,2,Master Craftsman
Earring,120,Normal,Max HP,60,3,Master Craftsman
Earring,120,Normal,Max MP,60,3,Master Craftsman
Earring,120,Normal,DEF,60,3,Master Craftsman
Earring,120,Rare,STR,12,2,Master Craftsman
Earring,120,Rare,DEX,12,2,Master Craftsman
Earring,120,Rare,INT,12,2,Master Craftsman
Earring,120,Rare,LUK,12,2,Master Craftsman
Earring,120,Rare,Max HP,120,3,Master Craftsman
Earring,120,Rare,Max MP,120,3,Master Craftsman
Earring,120,Rare,DEF,120,3,Master Craftsman
Earring,120,Rare,STR %,3,2,Master Craftsman
Earring,120,Rare,DEX %,3,2,Master Craftsman
Earring,120,Rare,INT %,3,2,Master Craftsman
Earring,120,Rare,LUK %,3,2,Master Craftsman
Earring,120,Rare,Max HP %,3,3,Master Craftsman
Earring,120,Rare,Max MP %,3,3,Master Craftsman
Earring,120,Rare,DEF %,3,3,Master Craftsman
Earring,120,Rare,All Stats,5,2,Master Craftsman
Earring,120,Rare,Recover 24 HP every 4 seconds,1,3,Master Craftsman
Earring,120,Rare,Recover 24 MP every 4 seconds,1,3,Master Craftsman
Earring,120,Epic,STR %,6,2,Master Craftsman
Earring,120,Epic,DEX %,6,2,Master Craftsman
Earring,120,Epic,INT %,6,2,Master Craftsman
Earring,120,Epic,LUK %,6,2,Master Craftsman
Earring,120,Epic,Max HP %,6,3,Master Craftsman
Earring,120,Epic,Max MP %,6,3,Master Craftsman
Earring,120,Epic,DEF %,6,3,Master Craftsman
Earring,120,Epic,All Stats %,3,1,Master Craftsman
Earring,120,Unique,STR %,9,2,Master Craftsman
Earring,120,Unique,DEX %,9,2,Master Craftsman
Earring,120,Unique,INT %,9,2,Master Craftsman
Earring,120,Unique,LUK %,9,2,Master Craftsman
Earring,120,Unique,Max HP %,9,3,Master Craftsman
Earring,120,Unique,Max MP %,9,3,Master Craftsman
Earring,120,Unique,DEF %,9,3,Master Craftsman
Earring,120,Unique,All Stats %,6,1,Master Craftsman
Earring,120,Unique,HP Recovery % (on items and skills),30,3,Master Craftsman
Ring,120,Normal,STR,6,2,Master Craftsman
Ring,120,Normal,DEX,6,2,Master Craftsman
Ring,120,Normal,INT,6,2,Master Craftsman
Ring,120,Normal,LUK,6,2,Master Craftsman
Ring,120,Normal,Max HP,60,3,Master Craftsman
Ring,120,Normal,Max MP,60,3,Master Craftsman
Ring,120,Normal,DEF,60,3,Master Craftsman
Ring,120,Rare,STR,12,2,Master Craftsman
Ring,120,Rare,DEX,12,2,Master Craftsman
Ring,120,Rare,INT,12,2,Master Craftsman
Ring,120,Rare,LUK,12,2,Master Craftsman
Ring,120,Rare,Max HP,120,3,Master Craftsman
Ring,120,Rare,Max MP,120,3,Master Craftsman
Ring,120,Rare,DEF,120,3,Master Craftsman
Ring,120,Rare,STR %,3,2,Master Craftsman
Ring,120,Rare,DEX %,3,2,Master Craftsman
Ring,120,Rare,INT %,3,2,Master Craftsman
Ring,120,Rare,LUK %,3,2,Master Craftsman
Ring,120,Rare,Max HP %,3,3,Master Craftsman
Ring,120,Rare,Max MP %,3,3,Master Craftsman
Ring,120,Rare,DEF %,3,3,Master Craftsman
Ring,120,Rare,All Stats,5,2,Master Craftsman
Ring,120,Rare,Recover 24 HP every 4 seconds,1,3,Master Craftsman
Ring,120,Rare,Recover 24 MP every 4 seconds,1,3,Master Craftsman
Ring,120,Epic,STR %,6,2,Master Craftsman
Ring,120,Epic,DEX %,6,2,Master Craftsman
Ring,120,Epic,INT %,6,2,Master Craftsman
Ring,120,Epic,LUK %,6,2,Master Craftsman
Ring,120,Epic,Max HP %,6,3,Master Craftsman
Ring,120,Epic,Max MP %,6,3,Master Craftsman
Ring,120,Epic,DEF %,6,3,Master Craftsman
Ring,120,Epic,All Stats %,3,1,Master Craftsman
Ring,120,Unique,STR %,9,2,Master Craftsman
Ring,120,Unique,DEX %,9,2,Master Craftsman
Ring,120,Unique,INT %,9,2,Master Craftsman
Ring,120,Unique,LUK %,9,2,Master Craftsman
Ring,120,Unique,Max HP %,9,3,Master Craftsman
Ring,120,Unique,Max MP %,9,3,Master Craftsman
Ring,120,Unique,DEF %,9,3,Master Craftsman
Ring,120,Unique,All Stats %,6,1,Master Craftsman
Ring,120,Unique,HP Recovery % (on items and skills),30,3,Master Craftsman
Pendant,120,Normal,STR,6,2,Master Craftsman
Pendant,120,Normal,DEX,6,2,Master Craftsman
Pendant,120,Normal,INT,6,2,Master Craftsman
Pendant,120,Normal,LUK,6,2,Master Craftsman
Pendant,120,Normal,Max HP,60,3,Master Craftsman
Pendant,120,Normal,Max MP,60,3,Master Craftsman
Pendant,120,Normal,DEF,60,3,Master Craftsman
Pendant,120,Rare,STR,12,2,Master Craftsman
Pendant,120,Rare,DEX,12,2,Master Craftsman
Pendant,120,Rare,INT,12,2,Master Craftsman
Pendant,120,Rare,LUK,12,2,Master Craftsman
Pendant,120,Rare,Max HP,120,3,Master Craftsman
Pendant,120,Rare,Max MP,120,3,Master Craftsman
Pendant,120,Rare,DEF,120,3,Master Craftsman
Pendant,120,Rare,STR %,3,2,Master Craftsman
Pendant,120,Rare,DEX %,3,2,Master Craftsman
Pendant,120,Rare,INT %,3,2,Master Craftsman
Pendant,120,Rare,LUK %,3,2,Master Craftsman
Pendant,120,Rare,Max HP %,3,3,Master Craftsman
Pendant,120,Rare,Max MP %,3,3,Master Craftsman
Pendant,120,Rare,DEF %,3,3,Master Craftsman
Pendant,120,Rare,All Stats,5,2,Master Craftsman
Pendant,120,Rare,Recover 24 HP every 4 seconds,1,3,Master Craftsman
Pendant,120,Rare,Recover 24 MP every 4 seconds,1,3,Master Craftsman
Pendant,120,Epic,STR %,6,2,Master Craftsman
Pendant,120,Epic,DEX %,6,2,Master Craftsman
Pendant,120,Epic,INT %,6,2,Master Craftsman
Pendant,120,Epic,LUK %,6,2,Master Craftsman
Pendant,120,Epic,Max HP %,6,3,Master Craftsman
Pendant,120,Epic,Max MP %,6,3,Master Craftsman
Pendant,120,Epic,DEF %,6,3,Master Craftsman
Pendant,120,Epic,All Stats %,3,1,Master Craftsman
Pendant,120,Unique,STR %,9,2,Master Craftsman
Pendant,120,Unique,DEX %,9,2,Master Craftsman
Pendant,120,Unique,INT %,9,2,Master Craftsman
Pendant,120,Unique,LUK %,9,2,Master Craftsman
Pendant,120,Unique,Max HP %,9,3,Master Craftsman
Pendant,120,Unique,Max MP %,9,3,Master Craftsman
Pendant,120,Unique,DEF %,9,3,Master Craftsman
Pendant,120,Unique,All Stats %,6,1,Master Craftsman
Pendant,120,Unique,HP Recovery % (on items and skills),30,3,Master Craftsman
Heart,100,Normal,STR,6,2,Master Craftsman
Heart,100,Normal,DEX,6,2,Master Craftsman
Heart,100,Normal,INT,6,2,Master Craftsman
Heart,100,Normal,LUK,6,2,Master Craftsman
Heart,100,Normal,Max HP,50,3,Master Craftsman
Heart,100,Normal,Max MP,50,3,Master Craftsman
Heart,100,Normal,DEF,50,3,Master Craftsman
Heart,100,Rare,STR,12,2,Master Craftsman
Heart,100,Rare,DEX,12,2,Master Craftsman
Heart,100,Rare,INT,12,2,Master Craftsman
Heart,100,Rare,LUK,12,2,Master Craftsman
Heart,100,Rare,Max HP,100,3,Master Craftsman
Heart,100,Rare,Max MP,100,3,Master Craftsman
Heart,100,Rare,DEF,100,3,Master Craftsman
Heart,100,Rare,STR %,3,2,Master Craftsman
Heart,100,Rare,DEX %,3,2,Master Craftsman
Heart,100,Rare,INT %,3,2,Master Craftsman
Heart,100,Rare,LUK %,3,2,Master Craftsman
Heart,100,Rare,Max HP %,3,3,Master Craftsman
Heart,100,Rare,Max MP %,3,3,Master Craftsman
Heart,100,Rare,DEF %,3,3,Master Craftsman
Heart,100,Rare,All Stats,5,2,Master Craftsman
Heart,100,Epic,STR %,6,2,Master Craftsman
Heart,100,Epic,DEX %,6,2,Master Craftsman
Heart,100,Epic,INT %,6,2,Master Craftsman
Heart,100,Epic,LUK %,6,2,Master Craftsman
Heart,100,Epic,Max HP %,6,3,Master Craftsman
Heart,100,Epic,Max MP %,6,3,Master Craftsman
Heart,100,Epic,DEF %,6,3,Master Craftsman
Heart,100,Epic,All Stats %,3,1,Master Craftsman
Heart,100,Unique,STR %,9,2,Master Craftsman
Heart,100,Unique,DEX %,9,2,Master Craftsman
Heart,100,Unique,INT %,9,2,Master Craftsman
Heart,100,Unique,LUK %,9,2,Master Craftsman
Heart,100,Unique,Max HP %,9,3,Master Craftsman
Heart,100,Unique,Max MP %,9,3,Master Craftsman
Heart,100,Unique,DEF %,9,3,Master Craftsman
Heart,100,Unique,All Stats %,6,1,Master Craftsman
Heart,100,Unique,HP Recovery % (on items and skills),30,3,Master Craftsman
Weapon,120,Normal,STR,6,2,Meister
Weapon,120,Normal,DEX,6,2,Meister
Weapon,120,Normal,INT,6,2,Meister
Weapon,120,Normal,LUK,6,2,Meister
Weapon,120,Normal,Max HP,60,3,Meister
Weapon,120,Normal,Max MP,60,3,Meister
Weapon,120,Normal,Attack,6,1,Meister
